1924	36.70
1640	33.58
823	31.72
1698	43.89
7	89.78
549	53.67
39	34.17
293	58.84
1544	91.22
390	38.59
1893	59.23
1081	18.65
841	46.65
1945	39.34
2076	77.52
493	39.24
1893	45.70
869	26.15
2114	49.89
606	66.07
505	49.27
889	19.25
2453	49.57
1808	72.47
1539	66.67
385	31.74
321	19.72
1872	34.57
1076	23.20
2161	74.61
1034	34.06
447	47.00
278	44.55
1610	99.96
105	21.79
1825	36.76
1323	27.38
472	48.13
516	27.81
1160	61.35
985	30.12
392	32.29
669	50.00
1690	34.25
1850	49.37
439	14.34
1151	25.50
1298	12.96
533	35.37
1734	33.38
157	19.31
390	77.20
2461	26.14
2298	83.07
991	29.46
374	46.79
1827	49.00
63	19.01
677	33.06
1631	19.83
583	49.90
2325	25.72
959	64.28
1369	20.32
1622	29.10
382	15.53
1275	24.44
438	37.64
288	89.49
1825	34.47
1149	42.55
701	47.99
2260	55.04
1912	44.43
495	10.44
1690	50.38
821	16.57
245	45.66
461	55.76
994	35.81
107	50.89
1210	32.90
1907	63.46
45	9.29
163	38.89
2292	83.93
1893	71.93
2142	34.47
174	19.65
1850	47.66
1601	36.08
1486	23.81
1228	52.22
703	47.44
1671	23.40
448	41.31
448	31.70
509	65.84
2443	26.52
1574	24.66
484	42.26
2453	58.18
2001	43.55
1140	67.47
598	28.93
144	27.21
505	17.18
1967	100.00
118	25.98
759	41.56
546	49.90
382	94.83
49	28.93
233	17.56
774	46.66
2451	86.55
922	26.81
1968	23.98
1893	20.42
1040	46.47
1033	100.00
1301	99.58
803	31.57
290	49.98
1893	41.58
591	22.69
1595	70.62
1160	22.42
985	81.20
2018	49.00
1125	36.43
380	16.27
1693	31.54
1917	39.67
1040	50.96
508	15.63
1814	75.63
1893	31.98
1601	23.22
1533	34.28
210	24.14
1375	20.85
1711	46.65
152	37.97
326	58.78
1690	35.27
272	26.09
900	49.62
1342	27.48
490	43.67
328	73.14
343	47.66
431	40.49
1228	11.38
1343	38.74
1538	70.00
2096	39.96
1102	42.04
134	9.25
1893	39.70
871	40.58
340	27.92
484	34.01
2347	96.49
1085	91.03
1402	43.19
207	13.49
2179	46.84
1139	24.51
1809	44.49
1379	27.29
702	39.44
1589	58.35
1893	42.50
1893	47.41
1893	46.66
116	16.09
1893	30.31
484	50.54
1049	43.65
45	21.93
1850	47.20
1627	32.17
2261	32.16
1023	37.31
382	45.85
438	43.80
76	22.56
549	24.03
1343	42.66
167	97.91
848	48.05
2094	13.05
1253	56.47
1078	48.22
963	79.25
433	17.06
1404	99.91
373	36.11
1850	49.91
1306	83.07
2453	75.95
2480	99.64
1810	26.08
1436	44.88
110	44.18
660	98.51
420	64.99
1171	30.08
141	22.55
1398	36.28
688	36.13
1096	32.19
390	48.52
1146	49.03
1737	61.95
592	43.30
862	42.20
346	30.00
2004	23.11
1342	61.54
382	47.29
811	20.31
286	26.45
1825	18.93
496	90.95
330	43.79
1233	31.20
38	38.68
1403	21.54
2197	39.40
423	28.09
1410	52.97
493	33.15
1220	33.08
1706	46.49
811	20.99
917	37.17
466	24.58
189	42.05
283	27.94
1137	44.41
472	30.82
8	18.15
1911	47.43
2006	29.12
2086	45.74
1273	32.27
2115	49.46
478	49.69
2096	49.42
386	26.27
424	47.00
1627	40.25
472	46.26
1879	27.17
1800	19.45
822	49.33
1893	43.98
1947	97.07
1242	48.78
1049	21.09
478	79.59
37	44.69
298	41.37
2482	63.46
1589	99.43
765	32.62
2053	75.20
2086	42.81
690	33.77
145	14.40
549	47.75
2236	35.54
1283	48.62
509	76.38
702	46.49
1286	88.66
502	49.95
1508	40.44
1085	89.05
1391	34.17
628	21.99
1368	17.50
2452	26.93
2076	29.13
1085	49.92
1282	26.26
241	52.07
437	30.75
340	37.34
1592	26.35
2453	99.99
1632	27.75
23	29.02
499	59.54
1589	45.34
1818	55.48
440	30.49
2028	41.20
39	20.83
300	32.75
772	30.19
142	30.06
615	94.69
1683	39.82
2230	28.48
36	46.59
1402	48.25
550	61.17
756	40.45
779	30.08
471	26.96
87	62.68
1893	34.30
457	43.37
1623	49.56
439	49.09
2268	40.14
1001	26.85
1744	41.43
110	39.02
1250	31.87
1685	46.38
2393	48.48
437	29.81
19	37.93
960	38.38
1342	27.72
205	23.14
1610	27.92
1850	47.58
1365	49.19
1282	44.27
1298	74.42
90	70.29
1690	68.87
1053	44.64
1242	23.36
392	11.66
1686	48.96
231	99.88
166	30.09
653	45.83
583	65.58
179	69.25
1627	44.05
1876	15.41
937	56.22
807	45.13
367	51.78
1544	21.91
667	96.51
841	18.33
167	100.00
701	17.94
483	21.36
1744	46.72
1250	29.61
614	39.55
467	34.20
518	90.62
283	51.05
1388	49.93
247	21.20
168	36.45
1888	28.49
1577	63.26
385	37.26
165	66.90
1099	20.26
23	41.59
689	48.10
2364	19.02
2010	49.46
168	48.04
1690	29.30
292	47.96
2158	19.35
2215	16.61
2004	29.86
226	35.91
1827	49.21
372	42.49
2070	27.51
1730	29.01
178	40.49
1697	22.43
84	18.79
223	25.96
484	48.52
812	49.97
1102	19.97
267	15.05
1004	32.31
1085	76.81
1155	26.97
583	49.89
2091	51.39
1403	97.37
1161	14.53
2498	50.00
2411	51.08
9	35.19
322	45.10
1538	26.11
548	24.71
702	16.80
2299	24.64
2482	35.23
719	44.50
117	48.65
2400	21.75
452	14.92
1899	28.71
2105	16.02
2441	39.44
1190	33.92
478	22.08
2001	48.39
478	30.47
813	18.42
1402	23.47
1173	23.36
2086	29.00
539	23.37
1242	35.80
527	18.10
370	23.54
1893	38.21
2093	49.78
448	26.54
278	46.94
204	41.09
112	49.37
2297	41.72
1533	28.03
484	33.56
438	16.56
2300	23.96
2453	49.83
557	36.63
648	35.10
1110	56.62
1325	89.52
1688	45.00
1730	22.28
181	41.07
2134	18.72
2076	44.56
438	34.34
1344	28.54
129	87.61
2262	28.18
196	44.17
1138	24.25
167	49.99
2482	62.91
1807	21.67
2249	42.58
132	48.20
2453	50.00
811	53.88
1298	38.15
191	45.61
1348	40.15
252	38.06
583	40.95
2482	43.81
1837	79.62
1791	37.84
900	76.03
181	35.41
1324	28.32
1298	21.31
2180	18.48
241	9.70
1451	49.78
1893	49.63
150	22.83
1703	25.78
362	24.24
2081	48.77
629	24.99
2495	39.82
499	24.37
603	49.18
426	20.42
2030	20.74
1610	84.63
181	49.27
2163	24.49
2380	45.96
2400	55.47
1256	47.05
1342	13.57
2380	82.78
287	48.93
2287	41.81
546	99.67
1102	69.05
166	34.46
842	45.49
2486	79.36
207	63.69
2396	29.62
493	33.18
858	87.75
1701	24.13
896	27.59
385	48.64
2088	32.69
1947	39.71
1627	36.91
560	32.89
1560	41.60
1324	45.29
1827	65.99
1160	17.78
132	87.79
346	13.63
2240	26.61
478	33.42
1605	15.80
191	21.60
1151	20.10
272	75.85
889	27.49
505	89.59
467	34.20
1696	29.29
1085	57.66
375	18.44
207	16.32
1893	58.46
424	84.18
1910	50.54
653	44.63
1445	20.11
1976	49.26
702	42.19
2380	28.24
1379	49.23
230	55.20
2089	33.38
1848	31.38
1158	24.09
35	86.79
660	36.87
1946	29.24
1033	72.62
1048	24.94
1040	11.86
1957	47.78
115	21.16
443	32.77
916	43.02
811	36.24
1690	51.94
301	48.32
1280	23.35
17	41.12
114	39.04
1622	34.26
1218	64.72
2265	93.41
2026	38.04
583	73.15
263	19.31
1085	65.31
2461	31.86
594	48.05
1644	88.62
2385	31.65
1967	31.43
385	53.48
385	23.46
359	20.10
1393	41.45
1544	76.53
2086	29.70
702	39.46
304	38.15
1253	21.48
1896	42.58
1976	41.59
506	20.30
1382	49.98
272	20.63
296	36.11
245	18.20
335	30.46
517	26.11
1978	45.20
1917	29.58
2459	59.46
1850	53.68
1189	33.57
711	51.75
2124	4.68
1533	49.01
2086	31.51
463	29.66
1044	92.36
871	75.10
734	50.38
517	20.16
203	26.97
1893	55.10
472	33.44
1698	44.19
1271	72.24
2422	47.09
340	40.86
1112	18.48
86	34.84
2235	84.79
826	28.37
300	48.23
964	29.43
2355	37.06
2006	52.89
1125	26.24
2180	31.50
1085	89.93
2073	44.14
702	37.29
1749	51.67
1360	49.99
51	24.21
1108	47.40
471	40.43
1242	49.92
298	22.66
292	49.08
1732	47.88
2482	96.46
1947	53.34
44	22.61
1613	43.39
2260	22.47
375	43.08
2346	44.94
337	16.44
1388	49.78
839	36.61
1436	26.37
702	100.00
253	17.05
546	38.75
1448	45.15
2391	49.82
252	62.22
167	46.33
1890	20.96
622	40.97
198	48.97
583	25.14
312	18.25
2179	28.27
408	38.74
472	67.46
301	66.35
762	19.87
930	43.68
472	61.93
1078	32.40
590	15.68
192	33.16
1173	49.68
615	42.99
1140	33.56
1158	40.98
365	30.90
922	37.81
1048	90.34
1044	54.29
328	45.31
2232	26.76
461	35.94
290	93.68
39	48.82
1940	29.96
1001	31.90
1398	58.00
1893	22.70
2298	28.67
421	39.85
2163	25.57
2366	20.33
1844	84.84
161	27.58
1077	97.05
1834	46.20
862	62.24
2146	49.80
943	13.74
978	84.91
421	31.28
1627	46.29
366	8.27
2268	22.66
503	49.96
1241	9.74
199	45.80
118	25.47
930	56.13
2298	19.50
2004	68.26
1807	47.84
854	49.88
25	71.50
2472	35.71
243	14.92
2486	48.73
39	37.70
212	28.01
438	31.37
272	36.50
1601	34.05
2282	8.86
1844	21.41
2359	46.12
2245	10.49
751	70.32
364	13.81
2337	45.90
1115	46.24
859	36.64
1508	28.69
340	40.55
964	27.98
2486	31.48
1546	47.24
1352	21.83
520	23.90
1690	15.26
1343	36.28
549	13.35
1744	14.46
822	35.06
1047	49.30
2030	46.33
440	16.90
187	41.22
1820	88.27
438	42.96
2317	13.23
2056	66.91
1893	46.78
2350	61.32
1719	29.74
193	26.72
299	43.10
1010	49.60
702	47.20
922	18.59
1472	35.23
1749	14.51
1893	57.83
1948	23.89
1231	48.95
1337	55.38
796	40.63
1652	39.94
128	31.55
1618	24.18
2453	48.97
1114	27.01
702	40.14
978	48.65
1893	11.03
36	48.94
2142	17.89
1893	22.05
1883	45.94
2495	36.60
846	48.39
308	48.20
2498	49.95
1699	18.53
894	41.38
669	32.42
762	45.38
288	43.62
1271	34.27
272	88.60
1085	48.14
1259	30.98
123	35.52
1691	42.50
777	31.73
667	22.88
157	30.23
711	39.52
326	47.54
1065	94.23
964	17.73
1945	36.43
2163	25.32
1408	43.44
287	25.31
1910	44.53
1891	22.45
1649	46.20
1352	47.28
2357	47.88
557	20.76
2219	49.89
382	22.87
383	24.46
1393	42.09
1721	47.00
2021	47.98
2201	49.08
2461	15.86
2434	18.94
1971	40.22
1085	96.92
853	90.42
1982	21.76
286	23.32
359	10.78
1377	96.64
1553	99.91
1912	43.21
238	97.93
2236	40.19
653	48.42
94	11.47
390	95.45
1944	27.81
195	41.59
1510	26.81
498	57.43
497	61.98
1560	32.67
1046	60.22
1435	45.18
392	25.15
438	83.80
2441	49.54
859	64.69
1286	26.47
1163	45.21
1078	54.85
165	47.59
848	49.08
1726	49.72
1498	24.41
588	34.25
1508	17.60
2314	44.99
820	16.89
1895	53.84
169	26.70
869	28.51
1729	99.02
272	36.19
2006	32.52
163	44.43
2177	31.48
1712	57.82
484	28.17
292	47.74
2071	49.95
351	34.70
1805	87.88
439	12.69
2378	29.88
46	20.87
344	12.29
366	36.06
702	21.53
2050	33.24
453	28.25
2357	36.32
31	46.62
2051	16.97
330	19.09
1451	59.68
1538	25.71
2048	35.03
590	28.45
1085	48.68
744	21.05
1371	97.07
168	44.58
1976	52.06
149	21.70
1829	93.86
2466	89.37
775	95.12
2216	30.69
146	13.29
1338	99.22
702	93.10
87	48.18
1040	32.77
210	39.81
1527	99.75
1944	69.36
780	21.13
1352	38.19
1550	19.60
472	15.19
2482	34.31
1243	20.05
25	58.09
426	88.08
911	24.60
385	49.07
846	16.04
2312	38.08
472	39.91
2272	31.38
1607	49.87
1677	93.18
394	31.02
2197	49.19
1850	73.55
1961	94.74
2172	49.93
1945	48.26
385	34.39
1912	46.20
1298	42.50
439	14.72
1204	95.76
2398	9.62
263	23.80
507	32.46
2413	94.67
1085	49.65
286	30.33
504	20.84
1893	24.32
2346	42.64
2197	32.88
1592	73.78
1971	62.12
392	56.14
2201	48.77
549	19.85
350	45.36
756	35.67
2114	46.01
340	34.64
2116	46.02
313	48.27
41	35.73
1706	65.94
382	26.31
2029	25.06
326	49.69
2478	37.39
133	13.58
438	39.13
1850	46.95
964	24.68
1726	25.90
9	29.47
1560	50.86
2299	37.60
2351	48.17
438	24.40
391	94.89
1261	40.14
1040	17.20
454	45.26
2349	23.28
334	27.08
382	87.16
1479	12.80
461	42.36
1805	50.78
622	24.40
115	25.09
2002	29.86
1535	85.80
492	45.43
598	35.25
1969	90.50
1560	32.64
1436	28.12
1656	75.91
1515	49.96
296	51.63
472	35.71
1173	48.04
1615	39.22
1844	36.31
1656	47.44
17	22.20
245	51.43
1711	39.85
168	38.25
428	48.78
330	37.94
384	41.39
1516	50.40
362	12.52
2249	37.87
2004	48.87
2394	76.14
2482	32.03
2482	29.66
976	40.10
19	90.85
1216	65.22
1893	45.26
2028	49.93
158	46.70
1893	20.42
2015	48.86
1560	30.24
142	49.95
382	96.25
1877	44.26
687	31.32
66	47.85
898	35.84
241	13.45
671	46.33
1416	34.95
854	49.88
517	14.56
923	14.52
1975	21.88
802	37.93
1690	29.14
1008	18.02
2324	18.05
9	41.45
1656	23.73
1237	40.78
376	21.19
2444	40.24
1360	46.16
1587	26.28
491	27.77
1172	35.07
1802	38.41
330	30.92
439	16.75
438	40.64
1805	49.62
1730	81.43
303	36.12
161	31.20
492	57.99
587	29.33
385	24.95
1627	32.77
1157	33.71
2338	40.35
1298	36.72
1893	43.79
1180	31.86
1676	43.97
431	37.72
312	94.52
1045	16.65
2322	54.22
1691	52.45
392	35.40
2470	45.89
961	30.53
1179	26.65
986	24.80
345	11.27
132	21.40
174	11.06
583	30.73
2347	49.96
1538	49.42
1151	41.66
1204	49.65
298	68.83
1945	49.76
2486	25.45
1411	31.93
1850	33.64
1928	65.28
485	20.72
826	27.27
2364	24.96
291	79.07
2163	19.06
1610	37.66
382	49.78
2115	47.97
1532	95.28
1187	46.37
262	50.48
1018	44.45
86	46.62
383	13.37
17	45.98
1110	35.60
174	73.36
1270	37.56
1343	31.76
1827	49.25
1893	21.19
392	22.04
1945	49.34
2162	49.22
2135	34.63
1399	60.82
405	24.14
1435	23.63
1451	44.45
2301	96.85
293	74.10
2006	71.15
392	43.65
204	37.59
1893	41.72
1814	38.00
1944	41.53
2057	53.27
2470	72.21
2314	65.50
437	32.94
286	40.65
1282	33.53
1007	88.67
2085	32.48
1634	49.82
1825	48.71
2324	31.09
2053	48.99
1130	49.95
472	46.76
1564	37.71
543	33.53
484	40.34
1875	71.55
2294	47.52
918	56.82
869	28.86
765	44.51
1945	18.68
1607	44.56
1744	32.22
1024	45.85
1040	15.63
2086	45.75
2495	21.39
1894	20.36
113	78.37
484	41.74
357	29.76
370	19.54
366	28.03
1038	28.57
68	8.71
1324	49.98
2460	38.68
484	43.54
455	68.43
1805	49.27
45	35.99
330	81.88
1140	67.80
1749	33.68
82	33.89
1192	41.56
431	28.73
989	49.98
1085	92.78
1945	99.81
2006	37.57
481	58.28
72	17.88
1110	47.23
1576	48.11
2453	43.52
2251	11.41
1977	25.49
24	49.60
181	23.18
683	25.64
115	24.96
659	23.20
2317	38.05
861	54.19
1601	17.44
1488	21.64
1489	49.51
542	20.84
1893	17.70
382	27.36
2024	42.52
1343	33.72
2042	49.74
225	25.37
471	46.66
382	34.17
94	28.36
702	22.63
1632	30.70
2426	75.35
1936	46.66
1689	21.91
300	32.79
1508	42.50
994	21.22
1087	47.82
1324	76.62
39	30.67
1069	41.45
2482	49.74
119	30.24
2294	19.43
622	22.69
2495	28.12
478	43.46
385	57.65
426	30.32
556	41.11
654	28.50
1735	42.27
493	38.13
222	22.72
2238	49.26
2175	44.86
1307	57.09
420	46.00
2475	83.52
463	46.26
1294	49.67
2482	40.72
1737	36.94
265	15.82
978	36.33
1380	22.52
272	36.49
978	19.47
1360	49.82
151	30.97
390	26.82
537	23.22
1893	83.64
990	89.37
382	26.74
1923	19.05
303	66.35
826	91.88
1473	19.91
286	48.88
701	35.24
2114	16.87
322	20.40
1298	22.23
1547	25.19
2486	36.05
702	39.80
1016	32.58
903	18.40
1078	41.34
2010	49.33
1665	50.86
1944	49.30
1273	46.51
1554	17.17
58	37.27
1604	21.43
535	22.63
330	41.55
1493	43.20
2002	42.50
87	26.89
2000	36.48
1085	42.72
287	47.11
340	49.22
291	45.54
1820	41.07
1399	20.84
2445	21.91
2486	16.76
245	22.39
765	28.00
167	99.68
439	13.16
213	43.31
461	41.72
2173	35.47
241	25.95
1519	15.61
978	25.45
1604	42.62
2434	43.87
2486	21.94
340	34.80
761	49.89
2006	26.65
2333	40.69
1850	29.73
1898	39.44
1893	48.42
2362	44.50
777	40.77
324	48.61
1130	99.66
1044	88.70
1522	12.77
942	48.29
1880	44.38
340	40.55
247	18.52
1565	38.93
1576	46.06
2086	37.51
765	49.07
382	27.31
743	49.99
265	25.91
548	30.76
45	26.65
50	48.68
778	45.61
392	22.43
23	84.58
2451	49.57
401	22.12
325	41.30
2105	35.01
702	92.62
1488	39.81
1878	35.70
2390	49.79
967	13.10
48	35.95
31	45.51
799	79.88
1560	79.81
167	97.91
245	33.75
1090	32.95
1072	49.70
1006	47.58
1697	15.94
247	18.34
215	13.95
526	28.04
472	43.63
1246	49.93
472	44.91
1256	20.05
851	23.47
1044	39.45
2146	44.13
226	46.27
242	37.59
420	23.31
679	49.99
872	46.93
859	29.06
2301	27.06
1893	48.87
2127	16.44
235	30.54
2210	25.86
484	57.86
2015	41.16
207	46.27
734	39.29
1085	49.99
13	15.18
1325	29.49
1259	41.17
599	46.61
647	81.58
1893	42.08
922	78.05
2495	42.66
753	35.15
1622	27.04
2460	31.28
40	42.12
300	49.76
2358	18.91
1024	36.48
241	22.11
438	60.71
2162	48.12
250	37.10
107	28.86
157	11.33
1936	42.49
559	49.85
1805	36.69
845	15.59
1564	23.84
336	63.54
786	41.01
1560	44.59
1833	38.63
1435	47.63
1766	50.36
355	22.74
900	22.80
343	97.99
1627	36.07
2086	96.95
261	45.56
1807	44.26
678	41.37
9	27.12
1983	39.28
382	38.79
2337	71.14
1894	32.67
1577	33.72
372	31.84
2086	28.41
1379	30.38
894	74.69
2006	33.46
1262	35.53
411	49.76
2086	40.84
1428	31.54
1405	41.33
441	29.93
43	19.54
1551	44.24
59	48.31
942	41.79
2250	33.06
209	16.41
1137	47.88
2486	42.78
110	18.54
1722	43.38
382	49.59
2071	50.16
440	18.01
2281	25.88
113	36.84
2162	31.01
1805	28.38
65	27.11
1436	25.29
401	48.63
421	40.54
777	24.43
172	48.53
384	27.54
2240	33.15
2298	94.97
1657	24.86
964	39.18
1400	14.02
692	48.64
1824	45.79
180	12.19
2240	84.16
382	20.71
2466	65.22
648	45.87
1190	47.79
2039	38.30
253	25.55
471	12.04
360	27.10
740	12.37
466	94.49
390	26.13
2211	48.35
2453	94.67
702	28.21
431	48.90
330	36.81
60	26.90
777	40.77
615	32.60
201	31.64
299	37.21
2459	23.69
1871	43.09
412	25.76
924	21.61
421	58.26
389	32.73
385	42.04
2199	19.74
679	20.14
1589	13.80
1040	34.44
484	41.83
1400	41.24
438	26.58
478	40.54
1690	23.91
1978	45.58
1040	55.72
425	25.75
1890	62.26
1441	59.12
1533	47.18
84	29.37
1912	42.16
438	26.93
1343	50.00
733	24.51
110	26.37
2093	50.20
1140	40.12
250	77.20
2448	25.28
2268	66.39
258	32.88
2160	42.09
765	17.42
23	42.70
108	22.51
109	27.65
1805	29.32
1631	23.76
110	23.71
1391	50.93
938	21.16
267	33.11
778	25.94
1185	33.06
1601	22.88
2115	21.38
1053	22.74
702	47.59
517	37.78
127	9.82
983	48.69
278	32.52
1173	30.03
37	49.37
1630	20.00
246	42.83
1360	38.99
2256	36.18
388	49.62
2115	40.75
472	26.43
1040	41.74
152	38.35
324	70.54
455	28.99
2299	45.08
1009	15.98
2046	51.17
1690	40.25
1078	72.70
1541	49.88
960	62.51
1978	66.72
232	26.22
133	25.90
1301	99.90
107	95.17
1000	27.78
777	97.56
2400	44.30
1744	40.47
249	34.44
2431	49.97
1379	29.52
2453	60.12
380	17.26
404	23.73
421	20.24
1023	38.68
2088	42.58
263	27.96
9	37.92
1440	27.63
42	33.78
100	31.55
2199	24.31
233	49.64
2021	50.00
115	20.24
506	26.74
1564	76.96
318	13.78
58	43.63
2011	42.68
163	33.43
244	22.20
470	74.76
1009	14.97
1399	45.38
2268	37.20
1676	96.88
366	43.05
366	17.98
1271	27.91
466	45.40
412	25.76
1447	21.46
177	36.46
2466	55.42
1164	11.59
810	6.43
464	56.57
2046	47.33
328	70.16
434	33.75
276	40.37
115	36.40
340	37.34
1827	31.52
441	32.92
2324	99.98
1893	87.11
769	20.53
385	37.21
25	41.65
1544	30.74
1756	39.59
873	49.89
2172	30.27
272	28.67
653	45.58
40	21.60
702	17.59
547	38.19
1308	49.44
1570	39.36
1386	98.17
408	13.81
2071	48.67
680	37.10
1893	48.57
1824	35.65
963	30.50
538	14.23
1973	33.57
2017	42.64
574	47.54
2398	47.91
637	17.73
272	88.13
1883	88.07
2384	22.65
2498	44.48
848	50.95
900	42.07
702	37.81
222	22.36
1739	34.67
1497	45.07
198	19.09
1850	48.30
848	68.48
2397	61.61
1805	49.85
682	16.22
1850	43.19
1357	43.00
2495	41.72
2	29.01
2443	17.20
1690	52.12
1683	27.34
1692	30.82
1622	28.86
1809	35.81
519	19.06
2401	34.63
426	49.96
706	60.37
1318	12.00
1909	46.16
486	9.55
705	39.08
40	38.23
684	64.38
1100	55.38
2366	48.28
2255	20.35
547	37.13
761	64.90
744	21.76
472	23.34
1087	28.79
2437	54.02
1040	37.69
1945	38.77
2268	34.50
1115	49.87
2482	48.66
1541	52.35
765	49.41
119	42.59
549	41.55
1936	82.81
2155	59.07
673	49.79
2	14.71
1032	44.00
461	38.84
366	19.92
1698	38.34
472	28.05
803	49.75
2460	31.19
439	35.39
438	75.32
1007	22.27
231	26.87
45	37.23
1005	36.74
1554	29.88
702	25.91
113	22.49
2268	43.37
2260	96.98
1945	34.98
241	33.25
454	32.49
924	28.57
2281	14.76
732	40.05
520	67.84
1879	20.43
1690	21.70
67	33.01
1040	48.44
1844	49.36
2444	68.84
2017	49.53
439	20.11
2314	99.99
1623	44.85
218	22.89
1820	16.03
2482	44.67
864	84.77
1493	49.43
109	31.97
385	44.20
11	60.07
1953	26.45
702	45.08
1127	49.50
1283	17.08
1356	38.98
702	50.98
110	16.36
1683	33.18
72	23.09
2088	44.53
872	34.91
1842	24.76
244	42.75
1533	19.30
1936	89.84
1301	58.51
74	59.73
1378	44.61
1194	25.60
2076	49.54
2150	37.04
499	39.27
289	36.80
2396	35.90
1560	41.78
1240	26.73
419	49.51
2071	22.82
2302	94.21
339	46.10
2324	30.90
1832	49.43
108	22.82
1039	21.90
365	34.04
1908	35.75
1497	15.03
1726	42.96
742	62.53
1164	17.66
841	45.34
241	49.85
66	48.67
278	33.22
1533	31.59
46	14.07
1668	40.59
2086	25.21
167	89.51
614	62.43
2306	30.13
1055	32.19
167	62.70
1627	36.22
497	39.70
821	32.23
1308	46.60
2302	47.27
445	26.52
1893	30.67
1893	46.64
442	42.73
2163	21.11
1818	45.66
438	26.44
702	84.12
590	40.24
1	8.41
1160	23.17
293	29.00
209	23.60
2095	17.00
2298	35.58
10	25.12
1377	98.45
370	62.18
2086	49.22
278	35.19
1379	32.13
2438	25.52
593	91.41
439	25.03
1007	42.57
1622	35.66
538	13.44
1615	46.45
2400	49.03
154	99.88
1805	25.18
1044	49.92
303	41.72
549	47.61
627	98.78
834	19.08
612	24.18
811	39.42
1359	31.02
45	16.53
2401	51.20
940	48.62
1945	49.99
222	31.43
2480	34.86
272	19.43
1850	34.53
2076	63.84
978	46.36
421	18.39
895	47.24
455	28.57
84	25.06
1085	49.70
579	39.59
424	43.79
472	49.01
125	20.16
2253	39.81
484	49.63
930	41.66
251	19.23
910	35.95
1702	18.61
396	61.95
2495	77.27
478	14.52
1647	47.13
869	16.84
1246	86.03
167	97.73
1085	98.85
376	30.52
2086	42.79
1651	90.49
1128	28.02
620	44.26
841	62.31
241	40.82
385	24.38
1085	49.98
67	22.03
2155	39.90
207	18.66
1605	33.55
786	41.01
1877	65.91
1296	50.14
583	35.33
51	27.36
2414	26.22
1957	17.64
240	13.24
541	51.63
1850	35.72
1709	17.73
2006	48.43
65	43.29
790	39.19
1484	29.11
1153	45.10
163	47.37
961	76.64
2011	20.46
985	49.99
1125	25.22
382	45.72
2443	44.54
1298	40.43
326	41.29
29	89.85
415	36.07
1089	30.04
1701	49.95
1298	17.03
455	30.41
146	26.83
627	50.44
845	99.93
1432	43.16
2197	52.23
2261	49.90
1841	18.14
1850	38.62
2495	38.23
443	71.82
1945	55.45
961	21.92
1261	63.54
278	42.18
192	31.31
366	15.45
290	54.25
461	36.72
1448	23.05
454	84.99
385	39.31
308	29.50
961	28.00
957	24.55
93	50.30
408	26.38
841	18.92
256	7.24
110	93.82
382	42.58
1564	17.82
1216	13.85
2435	19.83
842	21.96
1805	94.95
2038	75.49
382	69.61
2486	17.33
2302	49.71
1324	43.52
1266	35.08
941	11.79
527	7.48
210	38.68
811	100.00
1454	46.77
1690	53.69
1666	45.68
1893	43.98
530	13.04
484	42.77
1690	80.25
1560	49.67
265	34.11
1399	28.35
1893	60.63
118	26.25
485	46.52
2317	72.29
466	96.83
1140	43.54
345	22.17
1966	48.61
478	46.48
369	49.67
963	36.65
1210	34.47
546	33.06
546	29.55
702	48.49
1547	14.57
1192	20.02
1697	29.59
454	99.66
192	23.40
2380	40.27
1732	52.80
1360	25.42
397	36.83
481	24.77
545	44.31
820	34.98
1601	23.65
317	16.80
347	26.34
1391	65.45
874	38.02
2438	42.55
1249	27.80
1435	45.15
2495	27.19
1805	49.61
167	29.92
1298	23.81
1885	55.43
1521	65.13
1898	50.00
716	40.96
2317	29.60
1360	46.62
1732	53.49
29	14.61
1000	47.00
1623	37.10
1938	16.03
614	51.16
1253	35.99
895	96.62
1298	67.17
2148	21.82
372	48.30
181	32.72
702	49.41
1283	46.43
623	27.64
272	45.21
1078	24.83
2162	22.27
2495	23.96
583	49.56
39	22.53
1002	81.96
790	38.81
372	39.29
281	45.78
1298	35.81
304	35.58
759	26.73
1560	50.00
887	26.15
1734	16.12
1190	47.79
370	73.73
2482	45.61
411	42.65
2378	49.79
278	42.51
1369	43.65
869	50.00
293	58.84
1085	49.57
582	35.75
2465	47.57
278	47.75
1169	21.27
77	16.82
1270	33.67
345	15.61
37	37.59
1265	54.98
2284	18.80
1324	49.59
1024	32.44
372	38.18
702	40.71
1107	28.77
833	19.67
2104	49.34
43	14.74
1085	45.09
1096	28.93
1688	29.53
1945	39.72
2486	47.83
691	45.87
2189	28.64
133	18.70
1343	49.19
2495	48.53
37	23.42
1893	13.00
1827	44.07
1256	35.72
2137	37.17
278	34.59
516	32.06
1607	49.73
2268	22.66
702	47.47
615	70.46
1671	49.04
143	47.03
1893	17.01
546	53.48
1250	65.27
1324	49.71
181	27.84
2155	75.37
597	49.49
1040	16.02
392	20.23
2059	38.24
185	63.94
278	41.94
269	26.21
1137	32.29
365	89.57
94	23.88
283	50.00
866	26.54
882	49.91
263	53.73
956	32.03
1228	33.45
1739	36.41
1613	26.45
1306	20.45
507	92.53
1631	42.63
2027	25.26
337	18.61
1517	79.66
7	34.73
1160	16.32
2461	31.71
2322	54.75
325	18.86
1850	46.86
2339	22.80
191	95.13
1353	21.66
2431	32.82
1825	28.41
370	50.26
484	35.47
1564	78.56
340	59.08
1160	33.51
